Candidate,Party,Criminal Cases,Education,Age,Constituency,Total Assets,Liabilities
Ijhar,IND, 1 ,10th Pass,44,Padrauna + Kushinagar,840000,190000
Javed Khan,All India Majlis-E-Ittehadul Muslimeen,0,10th Pass,40,Padrauna + Kushinagar,23380000,0
Manish Kumar Alias Mantu,BJP,0,Graduate,44,Padrauna + Kushinagar,212322958,1618362
Md Jahiruddin,INC, 1 ,Post Graduate,35,Padrauna + Kushinagar,1672770,250000
Mosahab,IND,0,5th Pass,48,Padrauna + Kushinagar,2415100,125000
Pawan Kumar Upadhyay,BSP, 1 ,Graduate,47,Padrauna + Kushinagar,20534050,5655000
Raju,IND,0,Literate,49,Padrauna + Kushinagar,300000,0
Ramesh Prasad,Aam Janata Party,0,10th Pass,44,Padrauna + Kushinagar,12378200,0
Ravishankar,AAP,0,Graduate,70,Padrauna + Kushinagar,1555000,0
Vikrama Yadav,SP, 1 ,10th Pass,69,Padrauna + Kushinagar,65111992,30300000
Ajay Kumar Lallu,INC, 29 ,Post Graduate,42,Tamkuhi Raj + Kushinagar,837630,567337
Asim Kumar,BJP, 1 ,Post Graduate,60,Tamkuhi Raj + Kushinagar,271951887,50743717
Harikesh,IND,0,12th Pass,36,Tamkuhi Raj + Kushinagar,12285000,270000
Keshav Kumar Gupta,Vikassheel Insaan Party,0,Doctorate,38,Tamkuhi Raj + Kushinagar,430421,0
Man Singh Chauhan,Jan Adhikar Party, 2 ,Post Graduate,42,Tamkuhi Raj + Kushinagar,676193,0
Matiullah,CPI,0,Graduate Professional,56,Tamkuhi Raj + Kushinagar,3700000,0
Raju Gupta,IND,0,10th Pass,31,Tamkuhi Raj + Kushinagar,128000,0
Sanjay,BSP,0,10th Pass,39,Tamkuhi Raj + Kushinagar,110360000,15200000
Sanjay Kumar Rai,AAP,0,Graduate,50,Tamkuhi Raj + Kushinagar,1300000,700000
Shrikant Singh,JD(U), 2 ,10th Pass,50,Tamkuhi Raj + Kushinagar,4635152,0
Uday Narayan,SP, 2 ,Post Graduate,45,Tamkuhi Raj + Kushinagar,30292331,1629459
Vishnu Prabhakar Mishra,IND,0,Graduate,43,Tamkuhi Raj + Kushinagar,15000,0
Anurag Kumar Srivastava,IND,0,Post Graduate,26,Fazilnagar + Kushinagar,187118,0
Birja,Bahujan Mukti Party,0,Literate,50,Fazilnagar + Kushinagar,1434000,0
Harishchandra Yadav,AAP,0,Graduate,49,Fazilnagar + Kushinagar,17967243,3598
Iliyas,BSP, 1 ,Post Graduate,56,Fazilnagar + Kushinagar,13326647,1571231
Mariyam Khatoon,IND,0,Post Graduate,39,Fazilnagar + Kushinagar,4640000,0
Nand Lal Gupta Vidrohi,IND, 1 ,Post Graduate,56,Fazilnagar + Kushinagar,1393600,0
Navratan,Aazad Samaj Party (Kanshi Ram),0,8th Pass,42,Fazilnagar + Kushinagar,713314,0
Saharun Nisha,IND,0,10th Pass,37,Fazilnagar + Kushinagar,520000,0
Sarvdev Lal,Jan Adhikar Party,0,Literate,49,Fazilnagar + Kushinagar,45906050,1600000
Sunil Alias Manoj Singh,INC, 1 ,Post Graduate,38,Fazilnagar + Kushinagar,1922812,0
Surendra Kumar Kushwaha,BJP,0,Post Graduate,52,Fazilnagar + Kushinagar,10300000,400000
Swami Prasad Maurya,SP, 1 ,Post Graduate,67,Fazilnagar + Kushinagar,41607390,0
Vijay Kumar Pathak,IND,0,8th Pass,29,Fazilnagar + Kushinagar,107135,0
Vinai Prakash Srivastava,IND,0,Post Graduate,66,Fazilnagar + Kushinagar,57966000,0
Ajaya Singh,IND,0,Post Graduate,30,Kushinagar + Kushinagar,375000,0
Dhawalesh,IND,0,8th Pass,40,Kushinagar + Kushinagar,353529,0
Dipu Alias Atul Kumar Pandey,AAP,0,Graduate,42,Kushinagar + Kushinagar,6120000,100000
Khushruddin Ansari,IND,0,Graduate,25,Kushinagar + Kushinagar,165918,0
Mukesh,Bharatiya Swajivi Nagrik Party,0,8th Pass,34,Kushinagar + Kushinagar,177000,0
Mukeshwar Prasad Alias Pappu Madheshiya,BSP, 2 ,Graduate,52,Kushinagar + Kushinagar,24118618,3000000
Panchanand Pathak (P.N. Pathak),BJP,0,Graduate,49,Kushinagar + Kushinagar,29797783,0
Parama,IND,0,8th Pass,64,Kushinagar + Kushinagar,20260000,0
Rajesh,Aam Janta Party (India),0,12th Pass,42,Kushinagar + Kushinagar,350000,0
Rajesh Pratap Rao Alias Banti Bhaiya,SP, 2 ,Others,49,Kushinagar + Kushinagar,690000,0
Safi Ahmad,All India Majlis-E-Ittehadul Muslimeen,0,Graduate,39,Kushinagar + Kushinagar,9330000,0
Shrinarayan,JD(U),0,Post Graduate,71,Kushinagar + Kushinagar,21517357,126000
Syamrati,INC,0,5th Pass,69,Kushinagar + Kushinagar,6211561,0
Amrendra,INC,0,Post Graduate,42,Hata + Kushinagar,600000,0
Fanendra,IND,0,12th Pass,53,Hata + Kushinagar,10000,0
Jamshed Alam Beg,Jan Adhikar Party,0,12th Pass,40,Hata + Kushinagar,583000,0
Kamalesh,IND,0,Graduate,34,Hata + Kushinagar,4168000,0
Mahendra,Subhashwadi Bhartiya Samajwadi Party (Subhas Party),0,Post Graduate,50,Hata + Kushinagar,5285000,0
Mohan,BJP, 7 ,Post Graduate,47,Hata + Kushinagar,30107025,0
Monika,AAP,0,12th Pass,35,Hata + Kushinagar,9012381,0
Rabeesh Singh,IND,0,10th Pass,32,Hata + Kushinagar,17615000,0
Ranapratap,Bhartiya Shakti Chetna Party,0,10th Pass,41,Hata + Kushinagar,3100000,0
Ranvijay Singh,SP,0,Post Graduate,33,Hata + Kushinagar,42597659,0
Shailesh Gupta,Aazad Samaj Party (Kanshi Ram),0,8th Pass,45,Hata + Kushinagar,1900500,55000
Shivang Singh,BSP,0,Graduate,33,Hata + Kushinagar,9900000,7700000
Chandrabhan,IND,0,8th Pass,66,Ramkola (Sc) + Kushinagar,301000,0
Gautam,IND,0,12th Pass,35,Ramkola (Sc) + Kushinagar,100000,0
Nagina Paswan Advocate,LJP,0,Graduate Professional,41,Ramkola (Sc) + Kushinagar,573000,0
Pintoo,IND,0,8th Pass,32,Ramkola (Sc) + Kushinagar,74000,0
Pratima Devi,Satya Kranti Party,0,Graduate,31,Ramkola (Sc) + Kushinagar,1670700,0
Purnmasi Dehati,Suheldev Bharatiya Samaj Party, 2 ,10th Pass,71,Ramkola (Sc) + Kushinagar,18689694,97000
Rajesh Parasd,Jan Adhikar Party (Loktantrik),0,12th Pass,34,Ramkola (Sc) + Kushinagar,150000,0
Shambhu Chaudhry,INC, 9 ,Graduate,43,Ramkola (Sc) + Kushinagar,45882166,829114
Shambhu Kumar Advocate,AAP,0,Graduate Professional,43,Ramkola (Sc) + Kushinagar,401444,0
Vijay Kumar,BSP,0,Post Graduate,46,Ramkola (Sc) + Kushinagar,21182916,55612
Vimla Devi,Bahujan Mukti Party,0,Graduate Professional,41,Ramkola (Sc) + Kushinagar,3334000,0
Vinay Prakash,BJP,0,12th Pass,49,Ramkola (Sc) + Kushinagar,7101000,0
Akhilesh Kumar,IND, 3 ,Graduate,38,Lalitpur + Lalitpur,1750000,0
Anil,IND,0,8th Pass,33,Lalitpur + Lalitpur,65000,0
Balwant Singh Rajpoot,INC,0,Graduate,44,Lalitpur + Lalitpur,3141598,105000
Chandra Bhusan Singh Bundela (Guddu Raja),BSP, 1 ,12th Pass,48,Lalitpur + Lalitpur,129900972,19548457
Hariom,Bhartiya Lok Satta Party,0,Graduate,61,Lalitpur + Lalitpur,5717000,0
Pradip Kumar Gupta,IND,0,Post Graduate,49,Lalitpur + Lalitpur,1252104,0
Rahul Kushwaha,IND,0,8th Pass,35,Lalitpur + Lalitpur,2624359,120680
Ramesh Prasad,SP,0,10th Pass,51,Lalitpur + Lalitpur,49026983,3600000
Ramratan Kushwaha,BJP, 2 ,Graduate Professional,61,Lalitpur + Lalitpur,34177788,1539681
Sanjay Khan,AAP,0,12th Pass,29,Lalitpur + Lalitpur,352000,0
Vandana,Jan Adhikar Party,0,Post Graduate,51,Lalitpur + Lalitpur,9747605,1690683
Brijlal Khabri,INC,0,Post Graduate,61,Mehroni (Sc) + Lalitpur,39414434,3975000
Chandrabhan,CPI,0,Graduate,29,Mehroni (Sc) + Lalitpur,2500000,0
Ganesh Ram Rajak,AAP,0,Graduate,65,Mehroni (Sc) + Lalitpur,5045000,320000
Gorelal,IND,0,8th Pass,31,Mehroni (Sc) + Lalitpur,300000,0
Jitendra,IND,0,Literate,36,Mehroni (Sc) + Lalitpur,413852,0
Jugal Kishor,IND,0,Illiterate,55,Mehroni (Sc) + Lalitpur,1101400,0
Kailash,JD(U),0,Graduate,59,Mehroni (Sc) + Lalitpur,8892686,151365
Kiran Ramesh Khatik,BSP,0,Literate,56,Mehroni (Sc) + Lalitpur,43523290,0
Lakhan,IND,0,8th Pass,48,Mehroni (Sc) + Lalitpur,400000,0
Manohar Lal,BJP, 3 ,12th Pass,67,Mehroni (Sc) + Lalitpur,152247740,0
Monika,Bahujan Mukti Party,0,Post Graduate,42,Mehroni (Sc) + Lalitpur,3080000,170000
Motilal,Aazad Samaj Party (Kanshi Ram),0,Graduate Professional,33,Mehroni (Sc) + Lalitpur,684725,0
Ram Vilas,SP, 1 ,8th Pass,47,Mehroni (Sc) + Lalitpur,45609845,0
Ravi Kumar,IND,0,Post Graduate,26,Mehroni (Sc) + Lalitpur,272119,0
Vijay Kumar,Jan Adhikar Party,0,10th Pass,37,Mehroni (Sc) + Lalitpur,2850850,0
Acche Lal,IND,0,8th Pass,32,Malihabad (Sc) + Lucknow,976550,0
Ajay Kumar Rawat,IND,0,Post Graduate,49,Malihabad (Sc) + Lucknow,12576804,1885587
Indal Kumar,INC, 3 ,10th Pass,55,Malihabad (Sc) + Lucknow,9787365,950000
Jagdish,BSP,0,12th Pass,55,Malihabad (Sc) + Lucknow,14901505,0
Jai Bandhu,Bahujan Mukti Party,0,Graduate Professional,26,Malihabad (Sc) + Lucknow,17617,0
Jai Devi,BJP,0,Literate,57,Malihabad (Sc) + Lucknow,78711696,0
Neelam Saroj,Bahujan Awam Party,0,Post Graduate,34,Malihabad (Sc) + Lucknow,991385,0
Ramesh Kumar,Jan Adhikar Party,0,Post Graduate,50,Malihabad (Sc) + Lucknow,6349920,0
Rupendra Kumar,Aazad Samaj Party (Kanshi Ram),0,Graduate,33,Malihabad (Sc) + Lucknow,1124140,0
Surendra Kumar,SP, 2 ,10th Pass,41,Malihabad (Sc) + Lucknow,44030036,8385469
Arvind Kumar,Lok Bandhu Party,0,12th Pass,49,Bakshi Kaa Talab + Lucknow,10623008,0
Balaram,Samdarshi Samaj Party,0,Post Graduate,56,Bakshi Kaa Talab + Lucknow,4124000,0
Gomti Yadav,SP,0,Graduate,59,Bakshi Kaa Talab + Lucknow,69608775,3254374
Kishor Kumar,Kishore Raj Party,0,Graduate Professional,58,Bakshi Kaa Talab + Lucknow,2987117,0
Lalan Kumar,INC, 7 ,Post Graduate,32,Bakshi Kaa Talab + Lucknow,58174357,16877068
Pankaj Kumar Singh,Rashtriya Rashtrawadi Party,0,Graduate Professional,40,Bakshi Kaa Talab + Lucknow,9603200,1302570
Rishi Jaiswal,Gandhiyan Peoples Party,0,Post Graduate,39,Bakshi Kaa Talab + Lucknow,6925822,3550000
Salauddin,BSP, 2 ,12th Pass,54,Bakshi Kaa Talab + Lucknow,133470951,41126451
Shyamu,Sabka Dal United,0,Post Graduate,42,Bakshi Kaa Talab + Lucknow,17429000,0
Sunil Kumar,Aazad Samaj Party (Kanshi Ram),0,Graduate,37,Bakshi Kaa Talab + Lucknow,2270500,0
Vipin Kumar Tyagi,Mera Adhikaar Rashtriya Dal,0,Graduate,48,Bakshi Kaa Talab + Lucknow,7408495,80000
Yogesh Shukla,BJP,0,12th Pass,61,Bakshi Kaa Talab + Lucknow,11181533,0
Abhishek Mishra,SP, 3 ,Doctorate,44,Sarojini Nagar + Lucknow,79311256,1425000
Anil Kumar Giri,Apna Bharatiya Sanatan Party, 2 ,12th Pass,38,Sarojini Nagar + Lucknow,1431000,300000
Arvind Singh,Rashtriya Teesara Vikalp Party,0,8th Pass,47,Sarojini Nagar + Lucknow,995000,0
Chandra Shekhar Verma,Jan Adhikar Party,0,Graduate Professional,45,Sarojini Nagar + Lucknow,9447190,0
Jitendra Kumar,Bahujan Mukti Party,0,8th Pass,34,Sarojini Nagar + Lucknow,11500,0
Mohd. Jaleesh Khan,BSP, 5 ,Post Graduate,34,Sarojini Nagar + Lucknow,19454476,1390856
Pratap Chandra,Rashtriya Rashtrawadi Party,0,12th Pass,52,Sarojini Nagar + Lucknow,35473502,11066280
Rajeshwar Singh,BJP,0,Doctorate,48,Sarojini Nagar + Lucknow,102999489,0
Rama Shankar Bheem,Manavtawadi Kranti Dal, 1 ,Graduate Professional,61,Sarojini Nagar + Lucknow,8241000,0
Ramvaran Singh,Rashtriya Jatigat Aarakshan Virodhi Party,0,10th Pass,52,Sarojini Nagar + Lucknow,768000,0
Rohit Shrivastava,AAP,0,Post Graduate,48,Sarojini Nagar + Lucknow,18342166,884636
Rudra Daman Singh,INC, 3 ,Graduate Professional,50,Sarojini Nagar + Lucknow,210818378,2000000
Satya Narayan,CPI,0,12th Pass,58,Sarojini Nagar + Lucknow,37000,0
Sharda Pratap Shukla,IND,0,Post Graduate,76,Sarojini Nagar + Lucknow,14254223,0
Anjani Kumar Srivastava,BJP,0,Post Graduate,57,Lucknow West + Lucknow,12872288,2423259
Armaan Khan,SP,0,Graduate,49,Lucknow West + Lucknow,146879642,67103174
Atul Tiwari,Bhartiya Shakti Chetna Party,0,Graduate,36,Lucknow West + Lucknow,9441574,400000
Kanti Pandey,Rashtriya Rashtrawadi Party,0,Graduate,45,Lucknow West + Lucknow,3536290,600000
Kayam Raza Khan,BSP,0,8th Pass,56,Lucknow West + Lucknow,14332793,748412
Kaynat Siddiqui,Jan Abhiyan Party,0,Graduate,34,Lucknow West + Lucknow,2229427,533594
Mohd Hanif Khan,IND, 8 ,8th Pass,47,Lucknow West + Lucknow,11295113,0
Rahul Gupta,IND,0,Graduate,28,Lucknow West + Lucknow,125000,0
Rajiv Bakshi,AAP, 1 ,Post Graduate,58,Lucknow West + Lucknow,566207026,155708
Shahana Siddiqui,INC,0,8th Pass,46,Lucknow West + Lucknow,240742591,172943000
Vinay Shukla,IND,0,Post Graduate,44,Lucknow West + Lucknow,11710535,2615000
Ajay Kumar Srivastava,INC, 3 ,Graduate,45,Lucknow North + Lucknow,22840072,1325117
Amit Shrivastav (Tyagi),AAP, 2 ,Graduate,39,Lucknow North + Lucknow,497563,0
Arvind Shukla,IND,0,Post Graduate,41,Lucknow North + Lucknow,3300000,0
Brijesh Chandra Awasthi,Mera Adhikaar Rashtriya Dal,0,Graduate Professional,49,Lucknow North + Lucknow,3543616,510000
Dr. Neeraj Bora,BJP,0,Post Graduate,54,Lucknow North + Lucknow,98765324,11918338
Kaushal Kishore,Moulik Adhikar Party,0,Graduate,46,Lucknow North + Lucknow,4773703,610000
Mohd Sarwar Malik,BSP,0,12th Pass,46,Lucknow North + Lucknow,251750814,36346565
Noor Mo Varsi,Gandhiyan Peoples Party,0,8th Pass,42,Lucknow North + Lucknow,1093410,0
Pankaj Sharma,IND,0,12th Pass,28,Lucknow North + Lucknow,553200,0
Pooja Shukla,SP, 6 ,Post Graduate,25,Lucknow North + Lucknow,168291,0
Rani Siddiqui,Socialist Party (India),0,Illiterate,41,Lucknow North + Lucknow,75610,0
Sanjay Singh Rana,Bhartiya Sarvdharm Party,0,Graduate,41,Lucknow North + Lucknow,2756904,900000
Sarvesh Sai,IND,0,10th Pass,62,Lucknow North + Lucknow,358497,0
Aashish Kumar Sinha,BSP, 2 ,Post Graduate,42,Lucknow East + Lucknow,93559817,28783500
Alok Singh,AAP,0,Post Graduate,48,Lucknow East + Lucknow,28697746,0
Anurag Singh Bhadouriya,SP,0,Doctorate,51,Lucknow East + Lucknow,168337285,18548786
Anurodh Srivastava,IND, 1 ,Graduate,45,Lucknow East + Lucknow,133970,0
Ashutosh Tandon (Gopal Ji),BJP, 1 ,Graduate,61,Lucknow East + Lucknow,86781141,0
Avinash Bharti,Aazad Samaj Party (Kanshi Ram),0,Graduate Professional,35,Lucknow East + Lucknow,1538169,0
Dilip Kumar Rastogi,Bahujan Mukti Party,0,Graduate,47,Lucknow East + Lucknow,12500,0
Manoj Tiwari,INC,0,Graduate Professional,57,Lucknow East + Lucknow,2554000,1000000
Mridul Kumar Srivastava (Advocate),IND, 2 ,Graduate Professional,42,Lucknow East + Lucknow,474205,0
Naimish Pratap Narayan Singh,Rashtriya Rashtrawadi Party,0,Graduate,44,Lucknow East + Lucknow,527652,0
Ravikant Jha Sintu,Lok Dal, 1 ,12th Pass,35,Lucknow East + Lucknow,14511000,0
Shiva Gupta,Samaj Sevak Party,0,Graduate,44,Lucknow East + Lucknow,3835987,37137
Vijay Laxmi Jaiswal,Gandhiyan Peoples Party,0,12th Pass,59,Lucknow East + Lucknow,4075625,0
Vinai Prakash Srivastava,Bhartiya Krishak Dal,0,Post Graduate,66,Lucknow East + Lucknow,57926000,0
Ashish Chandra,BSP,0,Graduate,38,Lucknow Central + Lucknow,15785778,8931719
Dharmendra Gupta,Voters Party International,0,10th Pass,37,Lucknow Central + Lucknow,3250000,3595000
Gaurav Verma,SHS, 1 ,Graduate,36,Lucknow Central + Lucknow,1279595,0
Kishori Lal,IND,0,8th Pass,68,Lucknow Central + Lucknow,25000,0
Mohammad Zafar Qureshi,IND,0,10th Pass,32,Lucknow Central + Lucknow,4310368,334000
Nadeem Ashraf,AAP, 1 ,Post Graduate,62,Lucknow Central + Lucknow,11751073,2889290
Rajnish Kumar Gupta,BJP, 1 ,12th Pass,45,Lucknow Central + Lucknow,5500032,0
Ram Kumar,Samaj Sevak Party,0,10th Pass,54,Lucknow Central + Lucknow,287073,0
Ram Sundar Bhushan,Pachchasi Parivartan Samaj Party,0,10th Pass,49,Lucknow Central + Lucknow,483000,0
Ravidas Mehrotra,SP, 22 ,Graduate Professional,66,Lucknow Central + Lucknow,7251009,540000
Sadaf Jafar,INC, 4 ,Graduate Professional,46,Lucknow Central + Lucknow,3146864,6437637
Salman Siddique,All India Majlis-E-Ittehadul Muslimeen, 1 ,10th Pass,29,Lucknow Central + Lucknow,3034179,0
Vikrant Mohan Srivastava,Bharatiya Jan Morcha Party, 1 ,12th Pass,49,Lucknow Central + Lucknow,120580,0
Ajay Kumar,AAP,0,Others,58,Lucknow Cantt. + Lucknow,30548183,2263665
Ajay Kumar Singh,Rashtriya Rashtrawadi Party,0,Graduate,50,Lucknow Cantt. + Lucknow,17936290,35000
Anil Pandey,BSP, 1 ,Graduate,49,Lucknow Cantt. + Lucknow,13879595,649801
Asheesh Saxena,JD(U),0,Graduate,49,Lucknow Cantt. + Lucknow,9891500,3000000
Brajesh Pathak,BJP,0,Graduate Professional,57,Lucknow Cantt. + Lucknow,100383962,0
Dilpreet Singh Virk,INC, 4 ,Graduate,36,Lucknow Cantt. + Lucknow,30720776,2153445
Nigmendra Mishra,IND,0,Graduate Professional,49,Lucknow Cantt. + Lucknow,352525,0
Rajni Kant Dubey,Samaj Sevak Party,0,Graduate Professional,49,Lucknow Cantt. + Lucknow,1252352,0
Sachidanand Srivastava,Janta Brigade Party,0,Others,65,Lucknow Cantt. + Lucknow,6100286,778883
Satyendra Kumar Tiwari,Rashtriya Jatigat Aarakshan Virodhi Party,0,Graduate,61,Lucknow Cantt. + Lucknow,5590000,0
Surendra Singh Gandhi,SP,0,10th Pass,61,Lucknow Cantt. + Lucknow,17253002,0
Amresh Kumar,BJP,0,Graduate,47,Mohanlalganj (Sc) + Lucknow,121261397,0
Brijesh Kumar Vikram,Aam Janta Party (India),0,12th Pass,38,Mohanlalganj (Sc) + Lucknow,320127,0
Devendra Kumar,BSP, 1 ,Graduate,45,Mohanlalganj (Sc) + Lucknow,31039283,0
Faujdar Prasad,IND,0,8th Pass,65,Mohanlalganj (Sc) + Lucknow,1520000,0
Hemant Kumar,Bahujan Mukti Party,0,Graduate Professional,37,Mohanlalganj (Sc) + Lucknow,1315000,0
Jitendra Kumar Rawat,Samaj Sevak Party,0,Graduate Professional,38,Mohanlalganj (Sc) + Lucknow,575323,0
Mamta Choudhary,INC, 1 ,Graduate,43,Mohanlalganj (Sc) + Lucknow,3388551,0
Sanjay Kumar,Suraksha Samaj Party,0,8th Pass,33,Mohanlalganj (Sc) + Lucknow,345000,0
Shravan Kumar,Bhartiya Dharmanirpeksha Party,0,5th Pass,39,Mohanlalganj (Sc) + Lucknow,3502328,0
Suraj Kumar Rawat,AAP, 6 ,Graduate,30,Mohanlalganj (Sc) + Lucknow,22308147,1000000
Sushila Saroj,SP,0,Graduate Professional,71,Mohanlalganj (Sc) + Lucknow,157794166,2183956
Ashutosh,IND,0,Graduate Professional,25,Pharenda + Maharajganj,16500,0
Bajrang Bahadur Singh,BJP,0,Graduate,51,Pharenda + Maharajganj,103456257,1207794
Ishoo Chaurasiya,BSP,0,12th Pass,30,Pharenda + Maharajganj,40035883,5230132
Jaili,Aam Janta Party (India),0,Literate,51,Pharenda + Maharajganj,721500,0
Rajan,AAP,0,Doctorate,40,Pharenda + Maharajganj,4713337,1500000
Ravi Prakash Vishwakarma,Lok Samaj Party,0,Graduate Professional,38,Pharenda + Maharajganj,268995,116000
Shankhlal,SP, 1 ,Graduate,67,Pharenda + Maharajganj,171528223,2514929
Suryaprakash,Akhil Bharatiya Socialist Party,0,Graduate,63,Pharenda + Maharajganj,21546925,2986925
Virendra Chaudhary,INC, 2 ,Graduate Professional,47,Pharenda + Maharajganj,53593000,0
Aman Mani Tripathi,BSP, 1 ,Graduate,31,Nautanwa + Maharajganj,19825544,674721
Bechan,AAP,0,Graduate,35,Nautanwa + Maharajganj,1115000,0
Kunwar Kaushal Singh,SP, 7 ,12th Pass,59,Nautanwa + Maharajganj,37846751,342371
Nagendra Prasad,Jan Adhikar Party,0,Post Graduate,49,Nautanwa + Maharajganj,560000,0
Pashupati,Aam Janta Party (India),0,10th Pass,29,Nautanwa + Maharajganj,574929,0
Rishi,Nirbal Indian Shoshit Hamara Aam Dal,0,Graduate Professional,38,Nautanwa + Maharajganj,64162259,0
Sada Mohan,INC,0,Graduate,57,Nautanwa + Maharajganj,15620000,0
Sheweta Singh,IND,0,Post Graduate,45,Nautanwa + Maharajganj,37846751,342368
Sonu Singh,IND,0,Graduate,26,Nautanwa + Maharajganj,4534001,0
Veerendra,IND,0,10th Pass,38,Nautanwa + Maharajganj,525000,0
Ajay Kumar Srivastava,IND,0,Post Graduate,48,Siswa + Maharajganj,185451968,25710242
Deenanath,Vikassheel Insaan Party,0,12th Pass,49,Siswa + Maharajganj,700000,0
Deepak Srivastava,Aam Janta Party (India),0,8th Pass,36,Siswa + Maharajganj,500,0
Dhirendra Pratap Singh,BSP,0,Post Graduate,40,Siswa + Maharajganj,24543846,0
Gautam Lal Srivastva,Loktantrik Janta Dal,0,12th Pass,49,Siswa + Maharajganj,759838,0
Harishchandr,IND,0,Literate,58,Siswa + Maharajganj,3084500,0
Laldhari,IND, 2 ,Post Graduate,45,Siswa + Maharajganj,625417,0
Premsagar Patel,BJP,0,Graduate,59,Siswa + Maharajganj,32680386,1500000
Raju Kumar Gupta,INC, 1 ,Graduate,33,Siswa + Maharajganj,9895345,462419
Rakesh Kumar Mishra,IND, 2 ,Others,59,Siswa + Maharajganj,10276180,0
Rama Kumar,AAP,0,Post Graduate,47,Siswa + Maharajganj,1235000,120000
Sushil Kumar Tibrewal,SP,0,12th Pass,64,Siswa + Maharajganj,28864781,702374
Alok Prasad,INC, 1 ,Graduate,51,Maharajganj (Sc) + Maharajganj,40384542,1834321
Amarnath,AAP,0,Post Graduate,39,Maharajganj (Sc) + Maharajganj,8914097,0
Awadhesh,IND,0,12th Pass,37,Maharajganj (Sc) + Maharajganj,972000,0
Geeta Ratna,Suheldev Bharatiya Samaj Party,0,12th Pass,56,Maharajganj (Sc) + Maharajganj,16189061,0
Jay Mangal,BJP, 1 ,8th Pass,48,Maharajganj (Sc) + Maharajganj,14834676,3000000
Jitendra,All India Majlis-E-Ittehadul Muslimeen,0,Graduate,26,Maharajganj (Sc) + Maharajganj,702000,0
Manoj Kumar,Aam Janta Party (India),0,Graduate,44,Maharajganj (Sc) + Maharajganj,521195,0
Nirmesh Mangal,IND, 1 ,Post Graduate,58,Maharajganj (Sc) + Maharajganj,4444000,0
Omprakash,BSP,0,8th Pass,42,Maharajganj (Sc) + Maharajganj,17839053,84000
Ramkeval,CPI,0,Graduate,60,Maharajganj (Sc) + Maharajganj,724000,0
Shailendar,Bahujan Mukti Party,0,Graduate,53,Maharajganj (Sc) + Maharajganj,8805000,200000
Virendar,LJP,0,Post Graduate,44,Maharajganj (Sc) + Maharajganj,640000,0
Ajay Kumar Dwivedi,IND,0,Graduate,49,Paniyra + Maharajganj,100000,0
Awdhesh Singh Saithwar,AAP,0,Graduate Professional,46,Paniyra + Maharajganj,38876000,0
Chhedi Majdoor,IND,0,5th Pass,38,Paniyra + Maharajganj,251500,0
Gyanendra Singh,BJP,0,10th Pass,64,Paniyra + Maharajganj,23283282,2000000
Harinarayan,IND,0,8th Pass,65,Paniyra + Maharajganj,534000,50000
Krishnabhan,SP, 3 ,Doctorate,42,Paniyra + Maharajganj,15240000,0
Omprakash Chaurasia,BSP,0,Post Graduate,37,Paniyra + Maharajganj,11861277,2315311
Prafull,IND,0,Graduate,38,Paniyra + Maharajganj,6469000,0
Praveen,IND,0,8th Pass,36,Paniyra + Maharajganj,4018100,0
Ramchandra,Aam Janta Party (India),0,12th Pass,53,Paniyra + Maharajganj,717104,40000
Shamshad Aalam,All India Majlis-E-Ittehadul Muslimeen, 1 ,12th Pass,45,Paniyra + Maharajganj,2060000,0
Shardendu Kumar Pandey,INC,0,Graduate,57,Paniyra + Maharajganj,72614463,3940000
Shatrudhan Singh Nishad,Abhay Samaj Party,0,Graduate,41,Paniyra + Maharajganj,1244500,0
Suresh Chand,Bharatiya Apna Samaj Party,0,Doctorate,51,Paniyra + Maharajganj,18925000,0
Anil Kumar,IND,0,10th Pass,42,Mahoba + Mahoba,4019639,2800000
Anil Singh,IND,0,8th Pass,36,Mahoba + Mahoba,75500,0
Arjun Kumar,IND,0,12th Pass,33,Mahoba + Mahoba,125000,0
Dev Pratap Singh,Aazad Samaj Party (Kanshi Ram),0,Graduate,39,Mahoba + Mahoba,45000,0
Devendra Kumar Nagaich,IND,0,8th Pass,37,Mahoba + Mahoba,35000,0
Devraj,IND,0,12th Pass,43,Mahoba + Mahoba,10000,0
Ehsan,Bahujan Mukti Party,0,8th Pass,30,Mahoba + Mahoba,108000,0
Kamlesh Kumar,Bhartiya Shakti Chetna Party,0,10th Pass,25,Mahoba + Mahoba,2325000,0
Kuldeep Kushwaha,Jan Adhikar Party,0,Graduate Professional,44,Mahoba + Mahoba,576000,0
Mahesh,IND,0,10th Pass,63,Mahoba + Mahoba,3588000,0
Mahesh Kumar,AAP,0,Post Graduate,46,Mahoba + Mahoba,2920123,11800
Manoj Tiwari,SP, 1 ,Graduate Professional,53,Mahoba + Mahoba,15480382,0
Rakesh Kumar Goswami,BJP, 2 ,Literate,68,Mahoba + Mahoba,72948737,0
Sagar,INC, 1 ,Graduate,30,Mahoba + Mahoba,9441545,0
Sanjay Kumar Sahu,BSP, 1 ,Graduate,46,Mahoba + Mahoba,208111735,12222317
Anil Kumar Singh Gour,IND,0,Not Given,32,Charkhari + Mahoba,3153795,201302
Bhuvanendra Narayan Singh,IND,0,Post Graduate,34,Charkhari + Mahoba,4770000,0
Brij Bhushan Rajput,BJP, 5 ,Graduate,39,Charkhari + Mahoba,194286480,996193
