Candidate,Party,Criminal Cases,Education,Age,Constituency,Total Assets,Liabilities
V Maheswar Rao,IND,0,10th Pass,35,Vizianagaram + Andhra Pradesh,25000,0
D. PURANDARESHWARI   Winner ,INC,0,Graduate,49,Visakhapatnam + Andhra Pradesh,202639034,560000
Apparao Golagana,IND,0,Graduate Professional,46,Visakhapatnam + Andhra Pradesh,7750000,525000
Bandam Venkat Rao,IND,0,Graduate,32,Visakhapatnam + Andhra Pradesh,50000,0
Bethala Kegiya Rani,BSP(AP),0,5th Pass,26,Visakhapatnam + Andhra Pradesh,0,0
D Bharathi,PPOI,0,Graduate,53,Visakhapatnam + Andhra Pradesh,3140000,300000
D V Ramana,TNPP,0,Not Given,37,Visakhapatnam + Andhra Pradesh,0,0
D.V. SUBBA RAO,BJP,0,Graduate Professional,76,Visakhapatnam + Andhra Pradesh,25660000,0
I M Ahmed,BSP,0,Graduate Professional,41,Visakhapatnam + Andhra Pradesh,5793700,0
M.T. VENKATESHWARA RAO,LSP,0,Graduate Professional,42,Visakhapatnam + Andhra Pradesh,11361400,2000000
Ramesh Lanka,BSSP,0,Not Given,49,Visakhapatnam + Andhra Pradesh,9270000,0
Rangaraju Kalidindi,IND,0,5th Pass,46,Visakhapatnam + Andhra Pradesh,0,0
Yaddanapudi Ranga Rao,IND,0,Doctorate,78,Visakhapatnam + Andhra Pradesh,6038000,0
Yalamanchili Prasad,IND, 1 ,Graduate,54,Visakhapatnam + Andhra Pradesh,1430000,150000
Sabbam Hari   Winner ,INC,0,12th Pass,55,Anakapalle + Andhra Pradesh,85032286,450000
ALLU ARAVIND,PRAP, 1 ,Graduate,62,Anakapalle + Andhra Pradesh,452181969,53958644
Bheemisetti Nageswararao,RJD,0,Post Graduate,41,Anakapalle + Andhra Pradesh,1120500,200000
Boyina Nageswara Rao,JD(U),0,5th Pass,52,Anakapalle + Andhra Pradesh,500000,380898
Kirla Appa Rao,BJP,0,Not Given,57,Anakapalle + Andhra Pradesh,50000,0
Nanda Gopal Gandham,IND,0,Others,60,Anakapalle + Andhra Pradesh,148180000,30000000
NOOKARAPU SURYA PRAKASA RAO,TDP,0,Graduate,50,Anakapalle + Andhra Pradesh,119726600,0
Pathala Satya Rao,IND,0,Literate,46,Anakapalle + Andhra Pradesh,150000,0
Pulamarasetti .Venkata Ramana,PPOI,0,Graduate,28,Anakapalle + Andhra Pradesh,3500,0
Venkata Ramana Babu Pilla,BSP,0,10th Pass,35,Anakapalle + Andhra Pradesh,6046173,1798837
TAKAM SANJOY   Winner ,INC,0,Graduate,42,Arunachal West + Arunachal Pradesh,24137021,0
KIREN RIJIJU,BJP,0,Graduate Professional,37,Arunachal West + Arunachal Pradesh,8295139,9500
SUBU KECHI,IND, 2 ,Graduate Professional,36,Arunachal West + Arunachal Pradesh,1000,0
TABA TAKU,LB,0,Graduate,25,Arunachal West + Arunachal Pradesh,10000,0
NINONG ERING   Winner ,INC,0,Graduate,50,Arunachal East + Arunachal Pradesh,104320000,1251784
DR. SAMSON BORANG,PPA,0,Graduate,33,Arunachal East + Arunachal Pradesh,2474000,0
LOWANGCHA WANGLAT,Arunachal Congress,0,Graduate,66,Arunachal East + Arunachal Pradesh,26760000,0
TAPIR GAO,BJP,0,Post Graduate,48,Arunachal East + Arunachal Pradesh,18520000,0
Lalit Mohan Suklabaidya   Winner ,INC,0,Post Graduate,68,Karimganj + Assam,4644049,0
Bijon Roy,IND,0,12th Pass,35,Karimganj + Assam,10000,0
Bijoy Malakar,IND,0,8th Pass,42,Karimganj + Assam,30000,0
Debasish Das,IND,0,Graduate,36,Karimganj + Assam,30000,0
Himangshu Kumar Das,IND,0,8th Pass,28,Karimganj + Assam,30000,0
Joy Das,IND,0,10th Pass,37,Karimganj + Assam,903488,2027
Probash Chandra Sarkar,IND,0,10th Pass,36,Karimganj + Assam,40000,0
Rajesh Chandra Roy,IND,0,8th Pass,29,Karimganj + Assam,25000,0
Rajesh Mallah,AUDF,0,Graduate Professional,43,Karimganj + Assam,1451151,0
Ranjan Namasudra,IND,0,12th Pass,41,Karimganj + Assam,25000,0
Sital Prasad Dusad,IND,0,5th Pass,55,Karimganj + Assam,20000,0
Smt. Malati Roy,IND,0,8th Pass,42,Karimganj + Assam,728800,0
SUDHANGSHU DAS,BJP,0,Graduate,41,Karimganj + Assam,1752528,0
Uttam Namasudra,IND,0,12th Pass,34,Karimganj + Assam,42000,0
Kabindra Purkayastha   Winner ,BJP,0,Post Graduate,76,Silchar + Assam,2098543,81279
Badruddin Ajmal,AUDF,0,Literate,54,Silchar + Assam,303667099,0
Chandan Rabi Das,IND,0,5th Pass,34,Silchar + Assam,125000,0
Dipak Bhattacharjee,CPM,0,8th Pass,69,Silchar + Assam,170514,0
Jayanta Mallick,IND, 1 ,Graduate,36,Silchar + Assam,179200,0
Joy Sundar Das,IND,0,8th Pass,38,Silchar + Assam,35000,0
Kantimoy Deb,IND,0,Graduate,60,Silchar + Assam,200800,0
Manish Bhattacharjee,IND,0,10th Pass,62,Silchar + Assam,702000,0
Nabadwip Das,IND,0,8th Pass,58,Silchar + Assam,15000,0
Nazrul Haque Mazarbhuiyan,IND,0,Post Graduate,55,Silchar + Assam,54064000,153000
Nogendra Chandra Das,IND,0,12th Pass,28,Silchar + Assam,35000,0
Pijush Kanti Das,IND,0,8th Pass,38,Silchar + Assam,137197,0
Sontosh Mohan Dev,INC,0,Graduate,75,Silchar + Assam,101108377,0
Subir Deb,IND,0,12th Pass,41,Silchar + Assam,382667,0
Sumit Roy,IND,0,Graduate,33,Silchar + Assam,2270374,263825
Yogendra Kumar Singh,IND,0,5th Pass,40,Silchar + Assam,6765000,0
BIREN SINGH ENGTI   Winner ,INC,0,Post Graduate,69,Autonomous District + Assam,25297068,0
DR. JAYANTA RONGPI,CPI(ML)(L),0,Post Graduate,54,Autonomous District + Assam,3306831,0
ELWIN TERON,Autonomous State Demand Committee,0,Post Graduate,48,Autonomous District + Assam,828169,0
HIDDHINATH RONGPI,NCP,0,Graduate,45,Autonomous District + Assam,1617930,0
KABON TIMUNGPI,IND,0,10th Pass,56,Autonomous District + Assam,75000,0
KULENDRA DAULAGUPU,BJP, 1 ,Post Graduate,36,Autonomous District + Assam,1682919,0
PURNAMASI RAM   Winner ,JD(U), 1 ,10th Pass,52,Gopalganj + Bihar,3421562,533024
ANIL KUMAR,RJD,0,Graduate,41,Gopalganj + Bihar,5238958,120000
Asha Devi,IND,0,Literate,46,Gopalganj + Bihar,7830496,0
BINITA BAITHA,IND,0,Graduate,25,Gopalganj + Bihar,80000,0
DHARMENDRA KUMAR HAJARA,IND,0,Literate,41,Gopalganj + Bihar,7452,0
DINA NATH MANJHI,IND, 1 ,Graduate,31,Gopalganj + Bihar,1265137,0
JANAK RAM,BSP, 1 ,Post Graduate,37,Gopalganj + Bihar,1043934,0
Madhu Bharti,LTSD,0,10th Pass,39,Gopalganj + Bihar,560000,0
RAJESH KUMAR RAM,IND,0,Graduate,28,Gopalganj + Bihar,194433,60000
RAM KUMAR MANJHI,SBSP,0,Graduate,30,Gopalganj + Bihar,125000,0
RAM SURAT RAM,IND,0,12th Pass,42,Gopalganj + Bihar,2600,0
RAMASHANKAR RAM,RJJM,0,Graduate,43,Gopalganj + Bihar,635000,0
SAMBHU DOM,IND,0,8th Pass,41,Gopalganj + Bihar,18500,0
SATYADEO RAM,CPI(ML)(L), 6 ,10th Pass,39,Gopalganj + Bihar,258600,13000
SURENDRA PASWAN,IND,0,Post Graduate,28,Gopalganj + Bihar,575000,300000
OmPrakashYadav   Winner ,IND, 1 ,Graduate,43,Siwan + Bihar,3032500,0
AmarNathYadav,CPI(ML)(L), 8 ,Literate,44,Siwan + Bihar,471240,89897
Aswani K r. Verma,IJP,0,Others,28,Siwan + Bihar,395000,28000
Dr.Muneshwar Prasad,IND,0,12th Pass,68,Siwan + Bihar,179000,0
HenaShahab,RJD, 1 ,Graduate,36,Siwan + Bihar,20219931,293000
Lal BabuTiwari,RKSP,0,Not Given,55,Siwan + Bihar,425000,0
Madhuri Panday,SJTP,0,Not Given,35,Siwan + Bihar,9304,0
Nidhi Kirti,IND,0,Graduate,26,Siwan + Bihar,42500,0
Prabhu Nath Mali,IND,0,Post Graduate,26,Siwan + Bihar,459000,35090
Rajendra Kumar,IND,0,Graduate,36,Siwan + Bihar,1766000,0
Shambhu Nath Prasad,IND,0,Not Given,60,Siwan + Bihar,832500,200000
Umesh Tiwary,IND,0,12th Pass,30,Siwan + Bihar,275000,0
VijayShankerDubey,INC, 1 ,Graduate,60,Siwan + Bihar,6140072,0
Uma Shanaker Singh   Winner ,RJD, 2 ,10th Pass,61,Maharajganj + Bihar,10145601,450000
Banke Bihari Singh,IND,0,12th Pass,35,Maharajganj + Bihar,3521197,0
Brinda Pathak,IND,0,Graduate,63,Maharajganj + Bihar,2310000,0
Dhurendra Ram,IND,0,8th Pass,47,Maharajganj + Bihar,156500,0
Gautam Prasad,IND,0,12th Pass,30,Maharajganj + Bihar,87526,321803
Prabhunath Singh,JD(U), 2 ,12th Pass,56,Maharajganj + Bihar,4447753,390606
Pradeep Manjhi,IND,0,5th Pass,32,Maharajganj + Bihar,170000,0
Rabindra Nath Mishra,BSP,0,Post Graduate,54,Maharajganj + Bihar,6093095,5600000
Rajesh Kumar Singh,IND,0,12th Pass,26,Maharajganj + Bihar,250000,0
RameshSinghKushwaha,LTSD, 4 ,8th Pass,49,Maharajganj + Bihar,1451300,200000
Satendra Kumar Sahani,CPI(ML)(L),0,Graduate,41,Maharajganj + Bihar,1847500,208500
Tarkeswar Singh,INC, 7 ,Graduate,51,Maharajganj + Bihar,4386101,803889
Kumar Balram Singh,IND, 1 ,12th Pass,56,Saran + Bihar,2132000,47000
Lal Babu Rai Lal,IND, 1 ,Graduate,46,Saran + Bihar,572094,225000
Rajiv Pratap Rudy,BJP,0,Post Graduate,48,Saran + Bihar,24586315,552076
Sohail Akthar,BMF,0,12th Pass,33,Saran + Bihar,1296,0
Meena Singh   Winner ,JD(U),0,Graduate,44,Arrah + Bihar,42436500,0
ArunSingh,CPI(ML)(L), 2 ,10th Pass,48,Arrah + Bihar,97720,367723
Ashok Kumar Singh,IND,0,Post Graduate,38,Arrah + Bihar,50000,0
Mahesh Ram,IND,0,Graduate,45,Arrah + Bihar,50000,0
SantoshKumar,RDMP,0,8th Pass,32,Arrah + Bihar,167500,0
Satya Narayan Yadav,RSWD,0,10th Pass,67,Arrah + Bihar,310000,0
Shayad Ganaiudin Haider,ANC,0,10th Pass,42,Arrah + Bihar,225000,0
Sobh Nath Singh,IND,0,12th Pass,39,Arrah + Bihar,24432,0
Jagda Nand singh   Winner ,RJD, 1 ,Graduate Professional,65,Buxar + Bihar,6565488,12263
Dadan singh,IND, 8 ,10th Pass,45,Buxar + Bihar,15983699,2321661
Jay singh yadav,IND,0,Not Given,34,Buxar + Bihar,0,0
Kamla Kant Tiwari,INC,0,Post Graduate,67,Buxar + Bihar,5248600,1600
Kamlesh Choudhary,IND, 4 ,8th Pass,35,Buxar + Bihar,135000,0
Lalan Rup Narain Pathak,IND,0,Doctorate,65,Buxar + Bihar,7155000,0
Lalmuni choubey,BJP,0,12th Pass,71,Buxar + Bihar,9603000,0
Mohan Sah,BJJD,0,12th Pass,33,Buxar + Bihar,2220000,2992238
Mokarram Hussain,SBSP,0,5th Pass,57,Buxar + Bihar,793000,0
Partibha Devi,IND,0,Post Graduate,40,Buxar + Bihar,295000,0
Phulan Pandit,IND,0,8th Pass,44,Buxar + Bihar,4700000,0
Rajendar Paswan,IND,0,Graduate,33,Buxar + Bihar,284500,0
Rajendra Singh Maurya,LTSD,0,12th Pass,32,Buxar + Bihar,141520,70000
Satyendra Ojha,AD,0,Doctorate,27,Buxar + Bihar,345000,0
Shyam Bihari Bind,JPS,0,10th Pass,46,Buxar + Bihar,1336000,50000
Shyam Lal Singh Kushwaha,BSP,0,Not Given,54,Buxar + Bihar,31192965,0
Sudama Prasad,CPI(ML)(L), 1 ,Graduate,41,Buxar + Bihar,84757,0
Sunil Kumar Dubey,IND,0,10th Pass,32,Buxar + Bihar,1000,153600
Surendar Kumar Bharti,IND,0,12th Pass,38,Buxar + Bihar,2152000,600000
Vijendra Nath Upadhyay,SHS,0,Doctorate,37,Buxar + Bihar,55000,0
MEIRA KUMAR   Winner ,INC,0,Post Graduate,63,Sasaram + Bihar,101565500,0
BHOLA PRASAD,IJP,0,Others,38,Sasaram + Bihar,51000,0
LALAN PASWAN,RJD,0,Graduate,45,Sasaram + Bihar,58840,62111
MUNI LAL,BJP,0,Post Graduate,61,Sasaram + Bihar,3022387,0
Mahabali Singh   Winner ,JD(U), 3 ,8th Pass,54,Karakat + Bihar,6194257,0
Abdul Satar,IND,0,Graduate Professional,62,Karakat + Bihar,595000,489000
Ajay Kumar,RPI(A),0,Graduate,32,Karakat + Bihar,325000,0
Amavas Ram,IND, 1 ,10th Pass,50,Karakat + Bihar,20000,0
Awadhesh Kumar Singh,INC,0,Graduate,53,Karakat + Bihar,8280506,500000
Girish Narayan Singh,IND,0,5th Pass,48,Karakat + Bihar,597000,75000
Hari Prasad Singh,IND,0,Literate,63,Karakat + Bihar,4150000,0
Jyoti Rashmi,RSWD, 1 ,8th Pass,30,Karakat + Bihar,3836093,0
Mundrika Yadav,AD,0,10th Pass,59,Karakat + Bihar,6670766,0
Pro. Kamata Prasad,IND,0,Post Graduate,46,Karakat + Bihar,2013500,0
Raj Kishor Misra,Alpjan Samaj Party,0,10th Pass,30,Karakat + Bihar,770900,0
Raja Ram Singh,CPI(ML)(L), 2 ,Graduate Professional,53,Karakat + Bihar,5659489,0
Samiualla Mansoori,Shoshit Samaj Dal,0,Graduate,62,Karakat + Bihar,917000,0
Satish Pandey,IND,0,Literate,27,Karakat + Bihar,2401000,25000
Upendar Kumar Sharma,BSP, 1 ,Not Given,47,Karakat + Bihar,24486783,25000
Abhay Kumar Anil,IND,0,Graduate,41,Jahanabad + Bihar,318053,49098
Ajay kumar Verma,IND,0,10th Pass,41,Jahanabad + Bihar,1718000,600000
Arbind prasad singh,IND,0,Post Graduate,43,Jahanabad + Bihar,4635000,0
Ayasa Khatun,LTSD,0,Graduate,28,Jahanabad + Bihar,4900000,0
Dr. Arbind Kumar,IND, 3 ,Doctorate,52,Jahanabad + Bihar,26721790,70863
Jagdis Yadav,IND,0,Not Given,40,Jahanabad + Bihar,276000,0
MAHANAND PRASAD,CPI(ML)(L), 5 ,Others,41,Jahanabad + Bihar,203000,25000
Md. Sahabuddinjahan,BSKP,0,10th Pass,36,Jahanabad + Bihar,79250,0
Parbhat Kumar Ranjan,IND,0,Graduate Professional,32,Jahanabad + Bihar,6045000,0
Parichhit Singh,IND,0,12th Pass,36,Jahanabad + Bihar,1000,49000
Pro. Jairam Prasad Singh,Shoshit Samaj Dal,0,Post Graduate,70,Jahanabad + Bihar,280000,0
RAKESHWAR KISHOR,IND, 1 ,10th Pass,35,Jahanabad + Bihar,37000,0
RAMADHAR SHARMA,BSP, 4 ,Graduate Professional,54,Jahanabad + Bihar,19273751,892439
RAMASRAY PRASAD SINGH,RLD, 3 ,8th Pass,83,Jahanabad + Bihar,1159000,150000
RANJEET SHARMA,IND,0,12th Pass,28,Jahanabad + Bihar,1450000,0
SADHU SINHA,AIFB,0,Graduate,68,Jahanabad + Bihar,2274600,0
SAYED AKBAR IMAM,Akhil Bharatiya Ashok Sena,0,12th Pass,49,Jahanabad + Bihar,760000,100000
SIYARAM PRASAD,IND,0,10th Pass,40,Jahanabad + Bihar,637000,0
SRAWAN KUMAR,LM,0,Not Given,32,Jahanabad + Bihar,25000,0
SUMIRAK SINGH,IND,0,8th Pass,50,Jahanabad + Bihar,930000,0
TARA GUPTA,RPP, 1 ,12th Pass,62,Jahanabad + Bihar,8965000,0
UPENDRA PRASAD,IND,0,Not Given,31,Jahanabad + Bihar,374000,0
Sushil Kumar Singh   Winner ,JD(U), 4 ,Post Graduate,43,Aurangabad + Bihar,20887871,741199
Amerika Mahto,Shoshit Samaj Dal,0,8th Pass,48,Aurangabad + Bihar,515000,0
Anil Kumar Singh,RSWD,0,Graduate,36,Aurangabad + Bihar,14375000,245000
Aslam Ansari,IND,0,Graduate Professional,38,Aurangabad + Bihar,1361800,0
Indra dev Ram,IND,0,5th Pass,58,Aurangabad + Bihar,181200,5000
Nikhil Kumar,INC,0,Post Graduate,67,Aurangabad + Bihar,49538249,1774038
Puna Das,IND,0,5th Pass,34,Aurangabad + Bihar,92500,0
Ram Kumar Mehta,LTSD,0,Doctorate,37,Aurangabad + Bihar,1813200,833003
Ram SwarupYadav,IND,0,12th Pass,35,Aurangabad + Bihar,2221000,0
Santosh Kumar,IND, 3 ,12th Pass,40,Aurangabad + Bihar,19372645,463500
Shakil Ahmad Khan,RJD,0,Graduate Professional,61,Aurangabad + Bihar,7590893,240000
Uday Paswan,IND,0,8th Pass,41,Aurangabad + Bihar,1250000,0
VijayPaswan,BSKP,0,12th Pass,48,Aurangabad + Bihar,58000,0
Hari Manjhi   Winner ,BJP,0,8th Pass,47,Gaya + Bihar,1471374,389075
Amar Nath Prasad,IND,0,Graduate,35,Gaya + Bihar,1302900,0
Deepak Paswan,IND,0,Graduate,27,Gaya + Bihar,2500,0
Dilip Paswan,NBNP,0,5th Pass,41,Gaya + Bihar,155600,0
Kail Das,IND, 1 ,Not Given,66,Gaya + Bihar,355000,0
Kalawati Devi,BSP,0,Not Given,27,Gaya + Bihar,1240000,0
Krishna Chaudhary,IND,0,Literate,26,Gaya + Bihar,18000,0
Niranjan Kumar,CPI(ML)(L),0,Graduate,42,Gaya + Bihar,530000,0
Rajesh Kumar,LTSD,0,Post Graduate,27,Gaya + Bihar,2885000,0
Ram Kishore Paswan,IND,0,Doctorate,36,Gaya + Bihar,50500,0
Ramdev Arya Paan,Akhil Bharatiya Jan Sangh,0,Others,49,Gaya + Bihar,0,0
Ramji Manjhi,RJD,0,Graduate,49,Gaya + Bihar,2753812,0
Ramu Paswan,IND,0,12th Pass,29,Gaya + Bihar,375300,0
Sanjiv Prasad Toni,INC, 1 ,10th Pass,52,Gaya + Bihar,11372616,17175
Shiv Shankar Kumar,IND,0,Graduate,33,Gaya + Bihar,0,0
Shyamlal Manjhi,IND,0,10th Pass,50,Gaya + Bihar,10000,0
BholaSingh   Winner ,BJP,0,Doctorate,70,Nawada + Bihar,3893000,360000
AKhilesh Singh,IND, 27 ,10th Pass,38,Nawada + Bihar,762287,0
AnilMehta,IND, 12 ,Graduate,36,Nawada + Bihar,4931596,262669
BeenaDevi,LJP,0,8th Pass,36,Nawada + Bihar,7767867,0
ChanchalaDevi,IND,0,Literate,39,Nawada + Bihar,110050,0
Durga Prasad Dhar,IND,0,12th Pass,29,Nawada + Bihar,575000,0
Ganesh Shankar Vidyarthi,CPM,0,Graduate,45,Nawada + Bihar,2213057,1000000
Kailash Pal,BSKP,0,12th Pass,48,Nawada + Bihar,13110000,260052
Kaushal Yadav,IND, 7 ,Post Graduate,39,Nawada + Bihar,12124546,53080
Masih Udin,BSP, 2 ,Graduate Professional,36,Nawada + Bihar,7600000,30000
NavinKumar Verma,IND,0,Graduate,38,Nawada + Bihar,147435,18000
Raj Ballabh Prasad,IND, 2 ,10th Pass,46,Nawada + Bihar,17061000,200000
Rajendar Singh,IND,0,Not Given,60,Nawada + Bihar,20000,0
Rajendra Vishal,IND,0,8th Pass,44,Nawada + Bihar,871000,0
RajKishore Raj,IND,0,Graduate,43,Nawada + Bihar,285500,0
Shambhu Prasad,IND, 6 ,10th Pass,41,Nawada + Bihar,150000,0
Surendra Kumar Chaudhary,SBSP,0,Post Graduate,45,Nawada + Bihar,900000,300000
Umakant Rahi,Shoshit Samaj Dal,0,Post Graduate,37,Nawada + Bihar,100000,0
Vidyapati Singh,LTSD,0,10th Pass,46,Nawada + Bihar,8971857,2986423
BHUDEO CHOUDHARY   Winner ,JD(U),0,Graduate Professional,46,Jamui + Bihar,4079000,289192
ARJUN MANJHI,JGP,0,8th Pass,45,Jamui + Bihar,310000,0
ASHOK CHOUDHARY,INC, 1 ,Doctorate,42,Jamui + Bihar,3455071,16950
BHAGWAN DAS,BSP,0,12th Pass,61,Jamui + Bihar,3815529,250000
BILAKSHAN RAVIDAS,IND,0,Doctorate,51,Jamui + Bihar,2730600,1000000
GAJADHAR RAJAK,CPI,0,Literate,63,Jamui + Bihar,698173,0
GULAB CHANDRA PASWAN,RKJP,0,Graduate,58,Jamui + Bihar,100000,0
JAY SEKHAR MANJHI,IND,0,8th Pass,48,Jamui + Bihar,158000,0
KAPILDEO DAS,IND,0,Graduate,55,Jamui + Bihar,2665000,0
NUNDEO MANJHI,JVM(P),0,Graduate,54,Jamui + Bihar,670000,0
OM PRAKASH PASWAN,LTSD, 3 ,8th Pass,62,Jamui + Bihar,3950000,0
PAPPU RAJAK,IND,0,8th Pass,40,Jamui + Bihar,315000,0
PRASADI PASWAN,JMM, 2 ,10th Pass,37,Jamui + Bihar,2346500,1000000
SARYUG PASWAN,IND,0,10th Pass,65,Jamui + Bihar,390500,0
SHYAM RAJAK,RJD, 2 ,Graduate,56,Jamui + Bihar,6031237,876644
SUBHASH PASWAN,STPI,0,Graduate,36,Jamui + Bihar,91000,0
UPENDRA RAVIDAS,Samata Party,0,10th Pass,30,Jamui + Bihar,19315000,0
VIJAY PASWAN,IND,0,8th Pass,29,Jamui + Bihar,905000,0
YOGENDRA PASWAN,IND,0,10th Pass,37,Jamui + Bihar,370000,400000
MADAN LAL SHARMA   Winner ,INC, 1 ,10th Pass,56,Jammu + Jammu & Kashmir,11882734,149750
ABDUL MAJEED MALIK,BCDP,0,Not Given,37,Jammu + Jammu & Kashmir,80000,0
ASHOK KUMAR,IND,0,Graduate,45,Jammu + Jammu & Kashmir,4419044,51512
BALWAN SINGH,IND,0,10th Pass,35,Jammu + Jammu & Kashmir,2200000,0
CH. MUSHTAQ HUSSAIN CHOUHAN,IND,0,Graduate,38,Jammu + Jammu & Kashmir,50000,0
HILAL AHMED BAIG,IND,0,Literate,29,Jammu + Jammu & Kashmir,16025000,0
HUSSAIN ALI,BSP,0,10th Pass,48,Jammu + Jammu & Kashmir,25360000,900000
LABHA RAM GANDHI,IND,0,10th Pass,46,Jammu + Jammu & Kashmir,285000,50000
LILA KARAN SHARMA,BJP,0,Graduate Professional,68,Jammu + Jammu & Kashmir,13449407,121108
NARESH DOGRA,IND,0,12th Pass,40,Jammu + Jammu & Kashmir,1999802,162000
PARAS RAM POONCHI,IND,0,12th Pass,56,Jammu + Jammu & Kashmir,310000,0
QARI ZAHIR ABBAS BHATTI,AIFB,0,10th Pass,39,Jammu + Jammu & Kashmir,8300000,400000
RAMESH CHANDER SHARMA,IND,0,10th Pass,36,Jammu + Jammu & Kashmir,525000,26000
S.TARLOK SINGH,JKPDP,0,Not Given,59,Jammu + Jammu & Kashmir,2340000,0
SANJAY KUMAR,IND,0,Not Given,39,Jammu + Jammu & Kashmir,50000,0
SANJEEV KUMAR MANMOTRA,LJP,0,12th Pass,42,Jammu + Jammu & Kashmir,3249800,348186
SANT RAM,BHBP,0,12th Pass,73,Jammu + Jammu & Kashmir,800000,0
SATISH POONCHI,IND,0,8th Pass,60,Jammu + Jammu & Kashmir,2602000,0
SHAKEELA BANO,IND,0,10th Pass,32,Jammu + Jammu & Kashmir,8300000,0
SURJIT SINGH,RKSP,0,Graduate Professional,58,Jammu + Jammu & Kashmir,50000,30000
UDAY CHAND,DGPP,0,Post Graduate,55,Jammu + Jammu & Kashmir,152550,0
P.Karunakaran   Winner ,CPM, 12 ,Post Graduate,64,Kasaragod + Kerala,17823645,0
Abbas Muthalappara,IND,0,10th Pass,47,Kasaragod + Kerala,15000,0
K H Madhavi,BSP, 2 ,10th Pass,35,Kasaragod + Kerala,357400,25000
K Mohan Nayak,IND,0,Not Given,73,Kasaragod + Kerala,660000,0
K. Surendran,BJP, 5 ,Graduate,37,Kasaragod + Kerala,571529,200000
P.K. Raman,IND,0,10th Pass,48,Kasaragod + Kerala,2000,0
Shahida Kamal,INC, 2 ,Graduate,40,Kasaragod + Kerala,1347520,600000
K Sudhakaran Kavinte Arikathu   Winner ,INC, 3 ,Post Graduate,60,Kannur + Kerala,7359040,600000
Johnson Alias Sunny Ambattu,IND,0,12th Pass,48,Kannur + Kerala,31000,0
K K Balakrishnan Nambiar,BSP,0,12th Pass,52,Kannur + Kerala,383600,0
K K Ragesh,CPM, 2 ,Graduate,38,Kannur + Kerala,475000,0
K Ragesh,IND, 2 ,Graduate,38,Kannur + Kerala,805306,30000
K Sudhakaran,IND,0,8th Pass,39,Kannur + Kerala,353900,75000
P I Chandrasekharan,IND,0,10th Pass,53,Kannur + Kerala,2693500,0
P P Karunakaran master,BJP, 1 ,Graduate,61,Kannur + Kerala,1690222,0
Pattathil Raghavan,IND,0,Literate,82,Kannur + Kerala,1500,0
Mullappally Ramachandran   Winner ,INC,0,Post Graduate,65,Vadakara + Kerala,3316300,502346
Adv K Noorudheen Musaliar,BSP,0,Graduate,56,Vadakara + Kerala,10741000,0
Adv P Satheedevi,CPM, 1 ,Graduate Professional,52,Vadakara + Kerala,1968782,0
K P Sreesan,BJP,0,Graduate,49,Vadakara + Kerala,2164300,0
Naroth Ramachandran,IND,0,5th Pass,58,Vadakara + Kerala,730250,30000
P Satheedevi Pallikkal,IND,0,10th Pass,36,Vadakara + Kerala,428216,0
Satheedevi,IND,0,10th Pass,42,Vadakara + Kerala,405500,0
T P Chandrasekharan,IND,0,Graduate,47,Vadakara + Kerala,620361,74122
M I Shanavas   Winner ,INC,0,Post Graduate,57,Wayanad + Kerala,23904424,2548978
Adv Shanavas Malappuram,IND,0,Graduate Professional,36,Wayanad + Kerala,15500,0
C Vasudevan Master,BJP,0,Graduate Professional,65,Wayanad + Kerala,2251090,125000
Cletus,IND,0,Not Given,52,Wayanad + Kerala,1593348,0
Dr Nallathambi Thera,IND,0,Graduate Professional,75,Wayanad + Kerala,147145,0
K Muraleedharan,NCP, 3 ,Graduate Professional,51,Wayanad + Kerala,30755513,351973
Kallangodan Abdul Latheef,IND,0,Graduate,46,Wayanad + Kerala,220000,900000
M P Rahmath,IND,0,10th Pass,30,Wayanad + Kerala,67400,50000
Rahmathulla Pooladan,IND,0,10th Pass,36,Wayanad + Kerala,662000,250000
Rajeev Joseph,BSP, 1 ,10th Pass,40,Wayanad + Kerala,229500,21500
Shanavas Manakulangara Paramb,IND,0,10th Pass,29,Wayanad + Kerala,0,0
Sunny Ponnamattom,IND,0,Post Graduate,58,Wayanad + Kerala,2288900,0
M K Raghavan   Winner ,INC,0,Graduate,57,Kozhikode + Kerala,1409694,1055000
A K Abdul Nasar,BSP,0,10th Pass,35,Kozhikode + Kerala,3272000,0
Adv Kumaran Kutty,IND,0,Graduate Professional,64,Kozhikode + Kerala,12646330,3098
Adv P A Mohamed Riyas,CPM,0,10th Pass,28,Kozhikode + Kerala,13000,0
Adv Sabi Joseph,IND,0,Graduate Professional,60,Kozhikode + Kerala,763738,0
Dr D Surendranath,IND,0,Graduate Professional,60,Kozhikode + Kerala,557500,0
K Muhamed Riyas,IND, 3 ,Graduate,33,Kozhikode + Kerala,1416246,0
K Raghavan,IND,0,5th Pass,44,Kozhikode + Kerala,63400,5000
M Raghavan,IND,0,Not Given,65,Kozhikode + Kerala,101000,0
Mudoor Muhammed Haji,IND,0,Not Given,44,Kozhikode + Kerala,0,0
P A Mohamed Riyas,IND,0,Not Given,37,Kozhikode + Kerala,3500,0
P Muhammed Riyas,IND,0,10th Pass,28,Kozhikode + Kerala,13000,0
P Ramachandran Nair,IND,0,10th Pass,63,Kozhikode + Kerala,5911000,0
Riyaz,IND,0,10th Pass,31,Kozhikode + Kerala,1000,0
